Date and time, water level (m ODN), flag, HW=1 or LW=0
01/01/1968 00:05:00,  1.9659,1
01/01/1968 06:18:00, -1.6916,0
01/01/1968 12:20:00,  2.0725,1
01/01/1968 18:29:00, -1.5544,0
02/01/1968 00:50:00,  1.9354,1
02/01/1968 07:03:00, -1.7373,0
02/01/1968 13:11:00,  2.0725,1
02/01/1968 19:18:00, -1.5849,0
03/01/1968 01:35:00,  1.7068,1
03/01/1968 07:54:00, -1.9963,0
03/01/1968 13:52:00,  1.7678,1
03/01/1968 19:50:00, -1.7220,0
04/01/1968 02:33:00,  2.6821,1
04/01/1968 08:10:00, -0.9296,0
04/01/1968 14:35:00,  2.1640,1
04/01/1968 20:26:00, -1.2953,0
05/01/1968 02:55:00,  1.7373,1
05/01/1968 09:04:00, -1.8287,0
05/01/1968 15:13:00,  1.6763,1
05/01/1968 21:00:00, -1.2344,0
06/01/1968 03:32:00,  1.8592,1
06/01/1968 10:13:00, -1.5392,0
06/01/1968 15:46:00,  1.4630,1
06/01/1968 21:46:00, -1.1277,0
07/01/1968 04:10:00,  1.6458,1
07/01/1968 10:27:00, -1.1734,0
07/01/1968 16:53:00,  1.3868,1
07/01/1968 22:35:00, -0.7315,0
08/01/1968 04:54:00,  1.3868,1
08/01/1968 10:50:00, -1.2801,0
08/01/1968 17:45:00,  1.1125,1
08/01/1968 23:30:00, -1.0363,0
09/01/1968 06:00:00,  1.0972,1
09/01/1968 12:45:00, -0.9144,0
09/01/1968 18:48:00,  1.4325,1
10/01/1968 01:06:00, -0.7620,0
10/01/1968 07:18:00,  1.0058,1
10/01/1968 13:32:00, -1.0667,0
10/01/1968 19:54:00,  1.0210,1
11/01/1968 00:17:00, -0.0305,0
11/01/1968 09:00:00,  1.5849,1
11/01/1968 14:30:00, -0.8534,0
11/01/1968 20:40:00,  1.7373,1
12/01/1968 02:59:00, -1.0667,0
12/01/1968 09:35:00,  1.1277,1
12/01/1968 15:16:00, -1.3411,0
