Date and time, water level (m ODN), flag, HW=1 or LW=0
05/11/1969 15:22:00, -1.7982,0
05/11/1969 21:41:00,  1.9201,1
06/11/1969 03:37:00, -1.8744,0
06/11/1969 09:54:00,  1.8440,1
06/11/1969 16:15:00, -2.1335,0
06/11/1969 22:25:00,  2.4992,1
07/11/1969 04:35:00, -1.5849,0
07/11/1969 10:40:00,  2.4230,1
07/11/1969 17:04:00, -2.2859,0
07/11/1969 23:10:00,  2.4688,1
08/11/1969 05:23:00, -2.1945,0
08/11/1969 11:12:00,  2.7431,1
08/11/1969 18:04:00, -2.1335,0
08/11/1969 23:36:00,  2.9259,1
09/11/1969 05:54:00, -1.6611,0
09/11/1969 11:36:00,  2.8955,1
09/11/1969 18:33:00, -2.9107,0
10/11/1969 00:05:00,  3.3831,1
10/11/1969 06:48:00, -2.0725,0
10/11/1969 12:24:00,  3.1088,1
10/11/1969 19:16:00, -2.3316,0
11/11/1969 00:46:00,  3.3069,1
11/11/1969 07:30:00, -2.3164,0
11/11/1969 13:05:00,  3.0783,1
11/11/1969 20:02:00, -2.5450,0
12/11/1969 01:30:00,  3.0631,1
12/11/1969 08:02:00, -2.2859,0
12/11/1969 13:29:00,  3.5203,1
12/11/1969 20:25:00, -2.1792,0
13/11/1969 02:00:00,  3.1698,1
13/11/1969 08:43:00, -2.3164,0
13/11/1969 14:32:00,  3.2155,1
13/11/1969 21:03:00, -2.1183,0
14/11/1969 03:01:00,  2.9412,1
14/11/1969 09:30:00, -2.1030,0
14/11/1969 15:23:00,  3.0631,1
14/11/1969 21:52:00, -1.9201,0
15/11/1969 03:38:00,  2.4535,1
15/11/1969 10:50:00, -2.3773,0
15/11/1969 16:12:00,  2.2706,1
15/11/1969 22:14:00, -1.7068,0
16/11/1969 04:23:00,  2.6059,1
16/11/1969 11:17:00, -1.7220,0
16/11/1969 17:17:00,  2.6973,1
16/11/1969 23:23:00, -1.4173,0
17/11/1969 05:33:00,  2.3164,1
17/11/1969 11:21:00, -1.1429,0
17/11/1969 18:46:00,  2.4078,1
18/11/1969 00:42:00, -1.3715,0
18/11/1969 06:44:00,  1.9049,1
18/11/1969 13:47:00, -2.5145,0
18/11/1969 20:15:00,  1.7678,1
