Date and time, water level (m ODN), flag, HW=1 or LW=0
01/01/1911 06:57:00, -2.4945,0
01/01/1911 12:42:00,  2.1535,1
01/01/1911 13:36:00,  2.6106,1
01/01/1911 18:46:00, -1.1484,0
02/01/1911 01:15:00,  3.0424,1
02/01/1911 07:05:00, -1.6056,0
02/01/1911 13:43:00,  2.6614,1
02/01/1911 19:16:00, -1.7833,0
03/01/1911 01:43:00,  2.3820,1
03/01/1911 07:45:00, -2.4183,0
03/01/1911 14:22:00,  2.2805,1
03/01/1911 20:12:00, -2.1389,0
04/01/1911 02:34:00,  2.3059,1
04/01/1911 08:39:00, -2.2659,0
04/01/1911 14:57:00,  2.4836,1
04/01/1911 20:41:00, -2.2405,0
05/01/1911 03:06:00,  2.2043,1
05/01/1911 09:19:00, -2.5961,0
05/01/1911 15:39:00,  2.2297,1
05/01/1911 21:18:00, -2.1135,0
06/01/1911 03:35:00,  2.1789,1
06/01/1911 10:12:00, -2.4945,0
06/01/1911 16:08:00,  1.4169,1
06/01/1911 22:02:00, -2.3929,0
07/01/1911 04:19:00,  2.2805,1
07/01/1911 10:40:00, -2.0119,0
07/01/1911 16:52:00,  2.0773,1
07/01/1911 22:50:00, -2.0373,0
08/01/1911 05:02:00,  1.7471,1
08/01/1911 11:27:00, -2.3421,0
08/01/1911 17:56:00,  1.8233,1
08/01/1911 23:34:00, -1.7326,0
09/01/1911 05:57:00,  2.2297,1
09/01/1911 12:42:00, -2.0119,0
09/01/1911 18:54:00,  2.0519,1
10/01/1911 07:17:00,  2.0265,1
10/01/1911 12:31:00, -1.6564,0
10/01/1911 13:27:00, -1.8595,0
10/01/1911 20:07:00,  1.9249,1
11/01/1911 02:08:00, -2.0119,0
11/01/1911 08:23:00,  1.4931,1
11/01/1911 15:16:00, -2.5707,0
11/01/1911 21:20:00,  2.1535,1
12/01/1911 02:56:00, -1.3770,0
12/01/1911 09:19:00,  3.3218,1
12/01/1911 16:08:00, -1.3516,0
12/01/1911 22:32:00,  2.1789,1
13/01/1911 04:17:00, -2.1389,0
13/01/1911 11:01:00,  2.2043,1
13/01/1911 17:01:00, -2.5707,0
13/01/1911 23:36:00,  2.4328,1
14/01/1911 05:32:00, -2.5707,0
14/01/1911 11:55:00,  2.4582,1
14/01/1911 18:05:00, -2.4691,0
15/01/1911 06:41:00, -2.6215,0
15/01/1911 12:50:00,  2.6360,1
15/01/1911 12:55:00,  2.4074,1
15/01/1911 19:05:00, -2.5453,0
16/01/1911 01:13:00,  2.4582,1
16/01/1911 07:31:00, -2.6723,0
16/01/1911 13:41:00,  3.2202,1
16/01/1911 19:46:00, -2.1643,0
17/01/1911 02:02:00,  2.3820,1
17/01/1911 08:35:00, -3.0787,0
17/01/1911 14:44:00,  2.4328,1
17/01/1911 20:13:00, -2.2913,0
18/01/1911 02:20:00,  2.4836,1
18/01/1911 09:09:00, -2.7231,0
18/01/1911 15:20:00,  2.6360,1
18/01/1911 21:07:00, -2.3167,0
19/01/1911 03:30:00,  2.4328,1
19/01/1911 09:49:00, -2.7231,0
19/01/1911 16:07:00,  2.4328,1
19/01/1911 21:48:00, -2.2659,0
20/01/1911 04:09:00,  2.2805,1
20/01/1911 10:24:00, -2.5453,0
20/01/1911 16:35:00,  2.1281,1
20/01/1911 22:13:00, -2.2659,0
21/01/1911 04:45:00,  2.0519,1
21/01/1911 10:52:00, -2.3167,0
21/01/1911 17:11:00,  2.0265,1
21/01/1911 22:46:00, -1.8595,0
22/01/1911 05:27:00,  2.1535,1
22/01/1911 11:45:00, -1.9611,0
22/01/1911 18:03:00,  1.7471,1
22/01/1911 23:32:00, -1.8849,0
23/01/1911 06:15:00,  1.4423,1
23/01/1911 12:32:00, -2.1897,0
23/01/1911 18:49:00,  1.3915,1
24/01/1911 07:02:00,  1.4423,1
24/01/1911 12:15:00, -1.6310,0
24/01/1911 13:35:00, -1.8849,0
24/01/1911 19:49:00,  1.4423,1
25/01/1911 01:37:00, -1.5548,0
25/01/1911 08:31:00,  2.5598,1
25/01/1911 14:47:00, -1.3770,0
25/01/1911 20:51:00,  1.3661,1
26/01/1911 02:45:00, -1.4786,0
26/01/1911 09:32:00,  1.7725,1
26/01/1911 15:40:00, -1.5040,0
26/01/1911 21:56:00,  1.6963,1
27/01/1911 04:20:00, -1.8595,0
27/01/1911 10:42:00,  1.7217,1
27/01/1911 16:32:00, -1.9103,0
27/01/1911 23:02:00,  1.8741,1
28/01/1911 05:03:00, -1.8087,0
28/01/1911 11:27:00,  2.0519,1
28/01/1911 17:27:00, -1.9865,0
28/01/1911 23:51:00,  1.9249,1
29/01/1911 05:56:00, -2.2659,0
29/01/1911 12:16:00,  2.0773,1
29/01/1911 18:07:00, -2.2151,0
30/01/1911 06:25:00, -2.2659,0
30/01/1911 12:30:00,  2.2551,1
30/01/1911 13:00:00,  2.1281,1
30/01/1911 18:38:00, -2.2659,0
31/01/1911 01:11:00,  2.0773,1
31/01/1911 07:08:00, -2.4437,0
31/01/1911 13:37:00,  2.2043,1
31/01/1911 19:23:00, -2.3675,0
01/02/1911 01:52:00,  2.1535,1
01/02/1911 07:56:00, -2.7485,0
01/02/1911 14:12:00,  2.4328,1
01/02/1911 20:07:00, -2.4183,0
02/02/1911 02:18:00,  2.3566,1
02/02/1911 08:40:00, -2.6469,0
02/02/1911 14:52:00,  2.4074,1
02/02/1911 20:40:00, -2.3675,0
03/02/1911 03:06:00,  2.5852,1
03/02/1911 09:14:00, -2.4437,0
03/02/1911 15:18:00,  2.5090,1
03/02/1911 21:11:00, -2.3929,0
04/02/1911 03:28:00,  2.3313,1
04/02/1911 09:44:00, -2.6723,0
04/02/1911 16:04:00,  2.3566,1
04/02/1911 21:49:00, -2.2913,0
05/02/1911 04:05:00,  2.3820,1
05/02/1911 10:15:00, -2.4183,0
05/02/1911 16:40:00,  2.2551,1
05/02/1911 22:24:00, -2.1897,0
06/02/1911 04:49:00,  2.2043,1
06/02/1911 10:42:00, -2.4183,0
06/02/1911 17:32:00,  1.9757,1
06/02/1911 23:10:00, -2.1135,0
07/02/1911 05:40:00,  2.0011,1
07/02/1911 11:55:00, -2.1897,0
07/02/1911 18:27:00,  1.8995,1
08/02/1911 06:45:00,  1.8487,1
08/02/1911 12:08:00, -1.8087,0
08/02/1911 12:59:00, -2.0119,0
08/02/1911 19:39:00,  1.6455,1
09/02/1911 01:30:00, -1.9357,0
09/02/1911 08:05:00,  1.6709,1
09/02/1911 14:28:00, -1.9865,0
09/02/1911 21:06:00,  1.7217,1
10/02/1911 03:09:00, -1.8595,0
10/02/1911 09:31:00,  1.8995,1
10/02/1911 16:00:00, -2.0627,0
10/02/1911 22:22:00,  1.8995,1
11/02/1911 04:16:00, -1.9103,0
11/02/1911 10:38:00,  2.3820,1
11/02/1911 17:04:00, -1.9103,0
11/02/1911 23:26:00,  2.1789,1
12/02/1911 05:42:00, -2.3167,0
12/02/1911 11:54:00,  2.4582,1
12/02/1911 17:56:00, -2.1389,0
13/02/1911 06:49:00, -2.5453,0
13/02/1911 12:19:00,  2.3820,1
13/02/1911 12:45:00,  2.6106,1
13/02/1911 18:50:00, -2.3675,0
